TRANSACTION_ID,AGENCYNUM,SALE_DATE,AIRPORT_FROM,AIRPORT_TO,TOTAL_PRICE
5037,00000116,2018-08-12,CVS,SPS,2962.310000
5038,00000061,2018-08-7,ANC,NCE,3951.040000
5039,00000124,2018-08-12,JFK,PHX,1282.530000
5040,00000124,2018-08-16,CNX,IAH,2391.070000
5041,00000152,2018-08-14,AVL,SHA,3871.380000
5042,00000320,2018-08-2,EVN,BGY,2653.660000
5043,00000105,2018-08-5,STN,LLA,3375.710000
5044,00000224,2018-08-10,AAL,WAW,2884.560000
5045,00000119,2018-08-23,SFO,SHJ,3205.650000
5046,00000120,2018-08-6,TGD,ROA,2049.530000
5047,00000319,2018-08-2,BDL,TIJ,3303.440000
5048,00000093,2018-08-14,ISB,HEL,3597.440000
5049,00000323,2018-08-27,ADA,MHT,504.800000
5050,00000284,2018-08-22,HAV,OPO,3492.830000
5051,00000101,2018-08-4,TUL,SVX,2211.250000
5052,00000103,2018-08-28,YEG,BUF,678.490000
5053,00000297,2018-08-22,TCM,HMO,2387.170000
5054,00000233,2018-08-17,FFO,KUV,1106.580000
5055,00000115,2018-08-15,MVD,CWL,2334.280000
5056,00000118,2018-08-24,CBR,MLE,1062.110000
5057,00000117,2018-08-15,MAN,ABQ,3390.260000
5058,00000284,2018-08-3,LJU,CWB,1873.960000
5059,00000109,2018-08-13,PRG,TLV,2865.610000
5060,00000119,2018-08-7,CHC,MSP,2197.650000
5061,00000109,2018-08-9,AER,AKL,1280.980000
5062,00000319,2018-08-11,LUX,FAI,3396.650000
5063,00000109,2018-08-24,DBQ,BHD,2298.660000
5064,00000123,2018-08-24,ITM,STN,3123.600000
5065,00000294,2018-08-17,PHL,LTX,1973.680000
5066,00000284,2018-08-11,LUF,HSV,932.690000
5067,00000116,2018-08-19,STR,SXF,1912.560000
5068,00000301,2018-08-17,HMN,DTW,618.480000
5069,00000113,2018-08-26,MEM,BZE,2629.100000
5070,00000110,2018-08-3,TIA,MIA,2728.770000
5071,00000105,2018-08-8,ATH,MGM,3212.150000
5072,00000116,2018-08-5,YYT,HRG,3604.430000
5073,00000101,2018-08-18,CID,TRN,3354.310000
5074,00000123,2018-08-27,DLC,MHZ,3640.490000
5075,00000310,2018-08-17,EDI,LEX,3978.530000
5076,00000113,2018-08-6,HAN,TBS,3070.500000
5077,00000152,2018-08-10,MED,BSB,1338.260000
5078,00000310,2018-08-16,FRU,KHV,1111.000000
5079,00000114,2018-08-17,LJU,CAG,3525.340000
5080,00000125,2018-08-12,BNE,BKK,2638.320000
5081,00000109,2018-08-27,OPO,VRN,3957.090000
5082,00000122,2018-08-28,LTK,PVG,827.620000
5083,00000284,2018-08-20,JAX,UPG,1855.210000
5084,00000105,2018-08-6,PIA,HRG,3440.010000
5085,00000254,2018-08-21,PTY,CMB,1217.040000
5086,00000119,2018-08-18,ODS,NCE,2753.710000
5087,00000284,2018-08-27,FRA,LIM,3495.270000
5088,00000125,2018-08-23,RGN,KHV,1087.420000
5089,00000323,2018-08-21,IAT,DTM,3816.700000
5090,00000055,2018-08-24,DAY,DVO,3405.600000
5091,00000104,2018-08-8,VRA,SCQ,1843.290000
5092,00000295,2018-08-18,NAP,HRG,950.740000
5093,00000121,2018-08-8,HAK,ISB,2861.110000
5094,00000110,2018-08-14,CGY,AKL,1962.120000
5095,00000112,2018-08-21,YVR,DOH,2602.720000
5096,00000106,2018-08-16,VNO,NGO,2530.190000
5097,00000294,2018-08-22,GDN,CVS,2492.280000
5098,00000104,2018-08-6,ROV,SKT,1206.570000
5099,00000118,2018-08-8,HER,EDW,2528.370000
5100,00000109,2018-08-2,MSY,JAN,3762.250000
5101,00000061,2018-08-25,AGS,DXB,2002.180000
5102,00000107,2018-08-28,CJJ,DLC,1421.730000
5103,00000125,2018-08-2,CNX,SNA,3310.860000
5104,00000114,2018-08-19,RIX,HRK,2972.420000
5105,00000061,2018-08-2,AMS,PSA,3139.600000
5106,00000130,2018-08-13,SAW,FCO,2161.770000
5107,00000061,2018-08-20,BEL,YUL,3087.490000
5108,00000114,2018-08-13,MLA,NBE,880.770000
5109,00000111,2018-08-17,CIA,TRV,2101.100000
5110,00000109,2018-08-18,DEN,OKC,3200.700000
5111,00000125,2018-08-14,CTA,OPO,3179.020000
5112,00000304,2018-08-22,LAS,HTS,662.960000
5113,00000320,2018-08-18,BHM,ALP,3068.390000
5114,00000319,2018-08-16,BEY,SJU,3821.860000
5115,00000320,2018-08-4,JLN,TPA,1149.800000
5116,00000130,2018-08-17,DMK,SNN,1916.020000
5117,00000254,2018-08-14,PWM,LTS,1960.990000
5118,00000087,2018-08-20,MAN,HRG,545.540000
5119,00000319,2018-08-23,PPE,MTY,2002.910000
5120,00000112,2018-08-2,PVG,LYS,1565.660000
5121,00000295,2018-08-22,MLE,SIN,3653.850000
5122,00000295,2018-08-2,LAX,SCQ,1532.410000
5123,00000319,2018-08-12,IAH,BFI,2008.710000
5124,00000055,2018-08-16,OTP,TNA,597.400000
5125,00000106,2018-08-2,VCE,EMA,1634.180000
5126,00000291,2018-08-13,RST,SXF,3574.860000
5127,00000254,2018-08-2,GCM,SXM,3273.360000
5128,00000111,2018-08-24,CCJ,HYD,2468.630000
5129,00000101,2018-08-14,DMK,DLC,2044.460000
5130,00000320,2018-08-7,DLC,DLC,1371.380000
5131,00000119,2018-08-22,TOL,TLS,3054.710000
5132,00000105,2018-08-16,BLQ,MAA,2490.990000
5133,00000111,2018-08-27,HAV,DUR,983.750000
5134,00000116,2018-08-8,MUO,ZAG,3548.870000
5135,00000119,2018-08-24,CLT,MEX,1197.360000
5136,00000111,2018-08-10,DMK,STL,2483.700000
5137,00000284,2018-08-10,MGE,TFN,3244.140000
5138,00000104,2018-08-11,JNB,LXR,2413.570000
5139,00000110,2018-08-5,GEG,NNG,1581.440000
5140,00000301,2018-08-13,BOM,HKT,3757.700000
5141,00000301,2018-08-28,WAW,CCJ,617.460000
5142,00000320,2018-08-15,PSA,ORD,1416.190000
5143,00000254,2018-08-20,SAW,TZX,2026.240000
5144,00000124,2018-08-12,DAY,YYZ,3344.110000
5145,00000125,2018-08-11,CCU,KRK,1630.690000
5146,00000124,2018-08-16,FRU,CAG,707.490000
5147,00000284,2018-08-10,MAN,SZL,3488.010000
5148,00000110,2018-08-6,LTN,BIL,1880.420000
5149,00000323,2018-08-12,BEG,LJU,2623.370000
5150,00000295,2018-08-22,KHH,DKR,657.020000
5151,00000297,2018-08-14,HRK,TSE,3631.520000
5152,00000102,2018-08-15,ROC,BZZ,816.380000
5153,00000122,2018-08-22,ORD,TLV,3847.220000
5154,00000109,2018-08-11,YEG,STR,2932.310000
5155,00000100,2018-08-13,SJJ,SKG,2883.170000
5156,00000233,2018-08-20,GSB,HTS,3840.050000
5157,00000224,2018-08-8,EZE,BLQ,3722.990000
5158,00000114,2018-08-5,FOC,GSB,1714.120000
5159,00000104,2018-08-14,PMO,LIN,2898.530000
5160,00000224,2018-08-1,HIB,LOS,1136.660000
5161,00000105,2018-08-2,ONT,BLV,2762.340000
5162,00000100,2018-08-23,LFI,MIA,2893.540000
5163,00000115,2018-08-13,HMO,CGK,3087.670000
5164,00000319,2018-08-2,SFB,VRN,2054.190000
5165,00000304,2018-08-23,CHC,MGE,3940.410000
5166,00000254,2018-08-12,CUZ,PRG,1507.640000
5167,00000112,2018-08-16,ISE,SRQ,3542.810000
5168,00000310,2018-08-2,LBB,KUF,3270.620000
5169,00000304,2018-08-13,LIT,TNA,3041.270000
5170,00000224,2018-08-1,LYS,GYD,2517.010000
5171,00000087,2018-08-27,BSL,CGN,890.810000
5172,00000114,2018-08-6,SSA,GCM,2474.050000
5173,00000229,2018-08-21,OVB,BOO,3020.670000
5174,00000118,2018-08-17,TBS,LIM,3825.940000
5175,00000130,2018-08-11,TCM,RND,1672.530000
5176,00000102,2018-08-23,PUS,RRG,3227.350000
5177,00000222,2018-08-22,SHV,FTW,1781.760000
5178,00000113,2018-08-21,SOQ,MED,2223.940000
5179,00000233,2018-08-16,MFM,MMX,1949.040000
5180,00000103,2018-08-6,IAH,MLA,568.620000
5181,00000291,2018-08-22,DRS,YYJ,1940.880000
5182,00000112,2018-08-24,HRB,HOU,1598.170000
5183,00000102,2018-08-15,EXT,MGE,1913.820000
5184,00000104,2018-08-18,NKG,ICN,1540.500000
5185,00000111,2018-08-17,QUO,VAR,3749.040000
5186,00000254,2018-08-18,OKA,BOH,2149.880000
5187,00000106,2018-08-16,CLE,FUK,3874.010000
5188,00000122,2018-08-2,AYT,KUF,2639.490000
5189,00000294,2018-08-17,NUE,YEG,1621.550000
5190,00000093,2018-08-3,TBS,GVA,1653.330000
5191,00000124,2018-08-25,GOI,HAV,713.990000
5192,00000224,2018-08-28,ADD,LTS,2244.030000
5193,00000112,2018-08-14,YYJ,FRA,3327.240000
5194,00000310,2018-08-5,HAV,SYR,963.120000
5195,00000254,2018-08-5,GPT,PPE,2429.560000
5196,00000115,2018-08-5,PVG,PEK,3776.290000
5197,00000100,2018-08-16,GSP,DTW,1681.970000
5198,00000055,2018-08-11,LBA,SUX,1354.080000
5199,00000233,2018-08-16,DBQ,DAB,2121.070000
5200,00000109,2018-08-27,AGP,KGF,2655.830000
5201,00000119,2018-08-24,FFO,BWN,2527.910000
5202,00000113,2018-08-26,GPT,FTW,2988.710000
5203,00000188,2018-08-9,PTY,CLE,3448.810000
5204,00000224,2018-08-8,JNB,POZ,1261.480000
5205,00000114,2018-08-28,DAL,SFB,694.910000
5206,00000294,2018-08-16,LGW,WMI,1627.700000
5207,00000188,2018-08-5,EVN,OTP,2606.200000
5208,00000297,2018-08-14,LTS,COK,3687.610000
5209,00000297,2018-08-22,BNA,CPH,2432.540000
5210,00000107,2018-08-2,ARN,RNO,514.520000
5211,00000188,2018-08-27,TIA,OVB,2463.700000
5212,00000222,2018-08-22,KWL,HMO,1467.950000
5213,00000111,2018-08-22,MSN,MEX,2299.530000
5214,00000122,2018-08-13,MLE,CGK,3703.650000
5215,00000319,2018-08-11,HAN,TUS,1960.980000
5216,00000112,2018-08-19,DMM,SSC,3084.360000
5217,00000111,2018-08-14,CPH,TYS,1445.260000
5218,00000120,2018-08-8,SFB,ICN,3705.070000
5219,00000222,2018-08-7,EXT,JUB,2910.240000
5220,00000111,2018-08-4,TIJ,MMX,657.110000
5221,00000319,2018-08-28,LYS,TLH,2254.710000
5222,00000122,2018-08-20,CMH,CTS,2604.480000
5223,00000222,2018-08-8,FSZ,ABQ,934.470000
5224,00000107,2018-08-1,ADW,SYZ,1033.090000
5225,00000310,2018-08-27,MCI,ALC,1567.640000
5226,00000224,2018-08-6,NGO,TAS,3439.990000
5227,00000119,2018-08-16,MEM,POZ,928.950000
5228,00000284,2018-08-5,SFO,NAP,3423.280000
5229,00000087,2018-08-11,PVG,BSL,2663.620000
5230,00000284,2018-08-11,TOS,FAO,668.620000
5231,00000284,2018-08-15,MED,NWI,3850.570000
5232,00000102,2018-08-2,TFN,TYN,1856.570000
5233,00000224,2018-08-5,SPS,LUF,1574.680000
5234,00000101,2018-08-6,SJU,LIN,3275.550000
5235,00000118,2018-08-5,DLF,HAV,3417.170000
5236,00000229,2018-08-5,HAV,TUL,925.670000
5237,00000124,2018-08-15,DLH,VPS,671.080000
5238,00000109,2018-08-17,ROV,BRS,1091.560000
5239,00000222,2018-08-1,MAA,TCM,1475.860000
5240,00000319,2018-08-22,GRB,ORD,3590.830000
5241,00000295,2018-08-21,CGH,PSA,2324.590000
5242,00000101,2018-08-1,VPS,WLG,1453.650000
5243,00000122,2018-08-28,FSM,KRK,1186.150000
5244,00000319,2018-08-16,PHX,DAM,1464.090000
5245,00000295,2018-08-11,HIB,SUB,953.230000
5246,00000111,2018-08-23,GLA,MAA,3389.280000
5247,00000101,2018-08-5,SUS,EDW,1431.730000
5248,00000125,2018-08-8,KAN,MHD,3164.060000
5249,00000113,2018-08-18,HET,DMM,3025.810000
5250,00000103,2018-08-14,SXM,BGO,1101.330000
5251,00000116,2018-08-3,BGO,TZX,2565.930000
5252,00000152,2018-08-12,DAL,ROV,3144.160000
5253,00000117,2018-08-7,LUX,HRK,1339.010000
5254,00000284,2018-08-2,NGO,FSZ,3353.950000
5255,00000104,2018-08-22,LGG,KEF,2722.760000
5256,00000119,2018-08-7,TUS,YYJ,987.370000
5257,00000103,2018-08-24,YHZ,ATH,2753.370000
5258,00000222,2018-08-14,NWI,ADW,1879.240000
5259,00000222,2018-08-23,OKO,ACA,1287.020000
5260,00000120,2018-08-8,TRN,IAT,2089.430000
5261,00000320,2018-08-11,NGO,DAY,1696.280000
5262,00000130,2018-08-25,NAP,NWI,683.150000
5263,00000109,2018-08-9,SOU,ERI,3352.050000
5264,00000122,2018-08-21,SPS,KUV,2307.680000
5265,00000152,2018-08-4,OSL,KWI,2401.340000
5266,00000325,2018-08-8,KZN,TSF,2473.590000
5267,00000106,2018-08-5,LGA,MWX,2049.670000
5268,00000102,2018-08-6,TUL,QUO,3130.030000
5269,00000222,2018-08-10,BEL,ISB,2347.490000
5270,00000115,2018-08-24,SKG,CHS,3079.520000
5271,00000323,2018-08-27,ALG,TUL,1159.020000
5272,00000104,2018-08-24,TRN,PFO,1208.800000
5273,00000120,2018-08-4,BEL,LTX,1436.080000
5274,00000254,2018-08-17,BOJ,BOH,2893.400000
5275,00000117,2018-08-2,PIA,ADD,1363.300000
5276,00000319,2018-08-6,SOF,AYT,1183.300000
5277,00000188,2018-08-9,DSM,MEL,2066.720000
5278,00000101,2018-08-3,KUF,CAE,2012.370000
5279,00000119,2018-08-1,KNH,SKG,2206.760000
5280,00000294,2018-08-22,MOB,TNA,2304.620000
5281,00000297,2018-08-1,ABQ,IAD,2004.660000
5282,00000323,2018-08-12,OKO,MEM,3935.090000
5283,00000295,2018-08-11,MUC,STR,915.200000
5284,00000229,2018-08-2,REP,DUB,1455.350000
5285,00000320,2018-08-12,ESB,DXB,901.810000
5286,00000061,2018-08-13,LAS,ABV,897.880000
5287,00000323,2018-08-24,PAM,MKE,3956.570000
5288,00000104,2018-08-13,AKT,GOI,2549.810000
5289,00000107,2018-08-9,FOC,WRO,2755.630000
5290,00000108,2018-08-17,BFI,DAD,3744.260000
5291,00000116,2018-08-2,HIB,MLA,2077.810000
5292,00000323,2018-08-27,SCL,BJV,1374.640000
5293,00000110,2018-08-9,BUD,TER,1252.820000
5294,00000100,2018-08-6,UIO,MEL,2788.910000
5295,00000101,2018-08-18,OSL,MUO,787.290000
5296,00000101,2018-08-26,DLF,JLN,3851.990000
5297,00000117,2018-08-9,WMI,SZL,1505.540000
5298,00000284,2018-08-8,DWC,CPR,3067.130000
5299,00000117,2018-08-16,SVO,LJU,1902.090000
5300,00000113,2018-08-26,OKA,STN,1429.970000
5301,00000188,2018-08-3,TGD,SUS,1899.560000
5302,00000188,2018-08-26,TNA,AUH,3146.510000
5303,00000125,2018-08-21,LBB,LGA,1170.930000
5304,00000105,2018-08-12,CAN,DXB,3159.000000
5305,00000323,2018-08-8,HAK,DUS,2378.830000
5306,00000229,2018-08-18,SNA,SPI,969.240000
5307,00000124,2018-08-18,LUN,RMS,3654.940000
5308,00000105,2018-08-10,TBZ,YYZ,3424.440000
5309,00000301,2018-08-24,KUF,LYS,3408.370000
5310,00000104,2018-08-23,KIN,SYX,1257.320000
5311,00000115,2018-08-16,VNO,CCU,1758.240000
5312,00000119,2018-08-19,BCN,DSA,3005.020000
5313,00000320,2018-08-13,LUN,FFO,2672.800000
5314,00000101,2018-08-2,AGP,QUO,871.380000
5315,00000106,2018-08-2,LTX,CHC,702.690000
5316,00000123,2018-08-10,WUH,IAH,2635.000000
5317,00000123,2018-08-4,WAW,GEG,1215.820000
5318,00000087,2018-08-13,VIE,PHF,2225.600000
5319,00000104,2018-08-12,LLA,MAA,3073.790000
5320,00000229,2018-08-9,KHV,UPG,1331.530000
5321,00000107,2018-08-11,VBG,ALG,3347.240000
5322,00000125,2018-08-21,ICN,DEL,2660.230000
5323,00000093,2018-08-9,HAN,DUR,3420.560000
5324,00000104,2018-08-27,ESB,SOF,3859.880000
5325,00000224,2018-08-18,NBO,FTW,1296.390000
5326,00000325,2018-08-22,OSL,LIS,968.430000
5327,00000295,2018-08-24,GDL,TFS,668.340000
5328,00000254,2018-08-3,TUL,ZAG,2827.810000
5329,00000119,2018-08-1,MOB,XMN,3520.160000
5330,00000087,2018-08-27,GLA,LGA,3690.190000
5331,00000319,2018-08-19,CRP,CNF,618.610000
5332,00000224,2018-08-6,VIE,MSN,2073.650000
5333,00000112,2018-08-14,CVG,ACA,3771.710000
5334,00000295,2018-08-3,SDF,HKT,3628.860000
5335,00000120,2018-08-5,RMS,SYD,587.050000
5336,00000102,2018-08-17,MCF,TGD,2981.220000
5337,00000112,2018-08-3,ISB,BOO,3128.600000
5338,00000106,2018-08-8,TLS,KWE,2250.980000
5339,00000101,2018-08-13,BOG,EDI,1842.200000
5340,00000254,2018-08-5,HKG,CNF,2429.130000
5341,00000284,2018-08-1,MBA,SNN,1958.690000
5342,00000130,2018-08-14,NAP,ABV,2993.280000
5343,00000101,2018-08-28,OKA,BCN,3726.570000
5344,00000122,2018-08-8,CHS,ORY,1300.460000
5345,00000114,2018-08-21,FLL,WAW,3001.440000
5346,00000109,2018-08-13,SBN,PDL,3748.400000
5347,00000119,2018-08-15,MCT,NCL,1769.790000
5348,00000224,2018-08-17,TCM,LBA,3751.780000
5349,00000224,2018-08-3,DTW,NGB,926.360000
5350,00000291,2018-08-14,MCO,WMI,2812.910000
5351,00000123,2018-08-20,TLV,PTP,2674.150000
5352,00000122,2018-08-18,PWM,PIA,3346.460000
5353,00000111,2018-08-23,BSL,LEX,997.290000
5354,00000104,2018-08-5,GZT,SFO,3423.290000
5355,00000284,2018-08-7,YHZ,TNA,2123.710000
5356,00000297,2018-08-20,ORD,CUZ,1164.600000
5357,00000124,2018-08-26,PTP,SPI,1566.040000
5358,00000320,2018-08-12,GDN,SDF,2212.040000
5359,00000116,2018-08-16,TRD,SUX,3807.320000
5360,00000116,2018-08-12,CAI,VBG,1837.610000
5361,00000301,2018-08-15,AFW,HKT,2104.530000
5362,00000118,2018-08-24,MLI,SHV,2913.230000
5363,00000254,2018-08-18,ZIA,EVN,1197.250000
5364,00000323,2018-08-4,LCA,BWN,837.440000
5365,00000319,2018-08-14,RMS,NCE,1350.460000
5366,00000294,2018-08-2,SSA,BRI,1301.890000
5367,00000284,2018-08-10,SOF,LYS,2241.010000
5368,00000319,2018-08-7,MUO,KJA,2321.770000
5369,00000107,2018-08-6,SFB,BEG,3075.680000
5370,00000284,2018-08-13,BNE,LPA,2895.730000
5371,00000087,2018-08-18,SGF,RUH,3572.370000
5372,00000114,2018-08-4,SGN,VCE,2133.770000
5373,00000325,2018-08-17,TZX,BLA,2546.890000
5374,00000130,2018-08-19,PER,TOL,2462.710000
5375,00000105,2018-08-10,MSP,PIT,2316.740000
5376,00000310,2018-08-11,CUZ,KWI,3726.690000
5377,00000104,2018-08-21,BNE,LED,2066.710000
5378,00000104,2018-08-28,AMA,TUS,3465.330000
5379,00000116,2018-08-27,KNH,ACA,2634.080000
5380,00000055,2018-08-28,XIY,ATQ,3871.260000
5381,00000113,2018-08-19,GUM,BTS,1827.570000
5382,00000112,2018-08-25,TUL,PBI,528.510000
5383,00000319,2018-08-11,ROV,AAL,2933.730000
5384,00000188,2018-08-21,DOH,TAS,2268.230000
5385,00000118,2018-08-18,DKR,AMA,1707.230000
5386,00000125,2018-08-28,DLH,LTS,2359.970000
5387,00000304,2018-08-2,OKC,TBS,1543.520000
5388,00000325,2018-08-1,CGY,DSS,3862.710000
5389,00000304,2018-08-22,BFI,BOI,1939.860000
5390,00000107,2018-08-26,SKG,ORF,2176.080000
5391,00000119,2018-08-10,HOU,ZIA,2851.270000
5392,00000114,2018-08-9,SAT,CHS,2258.800000
5393,00000108,2018-08-24,CRK,EMA,1749.220000
5394,00000124,2018-08-6,WRB,CPR,1097.550000
5395,00000320,2018-08-20,PUS,LLA,604.500000
5396,00000122,2018-08-9,SOF,LEJ,2440.740000
5397,00000111,2018-08-9,GYD,GLA,954.330000
5398,00000061,2018-08-23,ORK,BOG,1758.570000
5399,00000301,2018-08-19,TNA,CBM,1222.250000
5400,00000087,2018-08-13,EMA,CHA,875.480000
5401,00000295,2018-08-15,LIT,BTS,1464.340000
5402,00000100,2018-08-19,PTY,KWL,2385.460000
5403,00000233,2018-08-4,YYZ,LFT,3670.590000
5404,00000120,2018-08-14,ZIA,TRV,2160.830000
5405,00000120,2018-08-26,LTK,BSR,3229.910000
5406,00000110,2018-08-15,DBQ,SNA,532.730000
5407,00000104,2018-08-14,AER,DAM,841.210000
5408,00000087,2018-08-20,CWB,YEG,1019.860000
5409,00000100,2018-08-26,SAN,ACA,749.280000
5410,00000115,2018-08-18,FRA,GYD,3254.600000
5411,00000119,2018-08-3,GUM,VNO,1869.350000
5412,00000188,2018-08-12,BEG,HAM,706.740000
5413,00000102,2018-08-4,SRQ,LUF,1991.010000
5414,00000291,2018-08-15,REP,BRE,1722.390000
5415,00000291,2018-08-5,PIA,NUE,3788.900000
5416,00000188,2018-08-21,ORD,CUZ,2858.750000
5417,00000291,2018-08-4,DMM,BGW,2184.650000
5418,00000115,2018-08-7,CAI,MST,3386.830000
5419,00000254,2018-08-2,GUS,MSN,1340.750000
5420,00000124,2018-08-23,BNA,HSV,2351.920000
5421,00000310,2018-08-16,BRI,SLC,2598.640000
5422,00000130,2018-08-4,HGH,PVG,2482.330000
5423,00000301,2018-08-16,PRN,SAT,572.100000
5424,00000107,2018-08-11,SBN,SJJ,1779.380000
5425,00000125,2018-08-3,PIT,CCJ,1846.770000
5426,00000222,2018-08-15,BCN,SCQ,2418.670000
5427,00000320,2018-08-19,MBS,VDA,1712.500000
5428,00000061,2018-08-12,CVG,LCK,935.070000
5429,00000109,2018-08-25,FAI,ISB,1249.430000
5430,00000124,2018-08-24,HAV,CID,3774.240000
5431,00000113,2018-08-24,BOM,OPO,1089.320000
5432,00000291,2018-08-19,LUF,LAS,698.870000
5433,00000130,2018-08-12,GRB,FLN,501.340000
5434,00000254,2018-08-22,GRV,WMI,1475.960000
5435,00000115,2018-08-26,RIX,NAY,1306.220000
5436,00000104,2018-08-4,RUH,CAG,3568.690000
5437,00000319,2018-08-24,BRE,GLA,644.590000
5438,00000109,2018-08-10,MAD,DSS,2777.460000
5439,00000125,2018-08-3,DAY,BNA,744.830000
5440,00000319,2018-08-12,KZN,LCK,634.650000
5441,00000101,2018-08-20,BOH,SJC,2256.240000
5442,00000109,2018-08-28,TSE,CHC,1805.240000
5443,00000233,2018-08-22,EWR,CEB,1854.490000
5444,00000111,2018-08-2,LPL,DTW,3025.020000
5445,00000325,2018-08-13,NKG,BIL,1169.450000
5446,00000297,2018-08-6,MUO,BZZ,3907.700000
5447,00000124,2018-08-6,GDL,JFK,3441.950000
5448,00000104,2018-08-21,CRP,KJA,2073.110000
5449,00000106,2018-08-25,VDA,SUU,1266.980000
5450,00000294,2018-08-20,SAT,CAI,2958.540000
5451,00000111,2018-08-27,SSC,FMO,3006.080000
5452,00000297,2018-08-12,MCI,LTK,1491.980000
5453,00000114,2018-08-27,DSS,AVL,2719.620000
5454,00000118,2018-08-18,TSF,TOL,3995.030000
5455,00000105,2018-08-9,SPI,HRG,1454.180000
5456,00000093,2018-08-1,UFA,DEN,564.940000
5457,00000055,2018-08-9,CVS,SOF,1765.400000
5458,00000093,2018-08-23,ORD,WMI,2608.270000
5459,00000304,2018-08-19,IKA,CVG,1704.730000
5460,00000104,2018-08-4,ORK,DEL,1436.840000
5461,00000061,2018-08-20,UFA,KUL,1685.750000
5462,00000105,2018-08-24,ZRH,DXB,1326.190000
5463,00000294,2018-08-17,LED,MLE,1789.110000
5464,00000310,2018-08-9,HGH,RND,2676.480000
5465,00000291,2018-08-2,SVX,ZAG,2533.190000
5466,00000111,2018-08-25,SPS,PTP,564.020000
5467,00000294,2018-08-4,LFT,CEB,1364.590000
5468,00000304,2018-08-17,HAM,PDL,1081.280000
5469,00000100,2018-08-15,KMG,YEG,1128.510000
5470,00000295,2018-08-1,POZ,LTN,575.300000
5471,00000325,2018-08-24,BLR,CRP,1641.130000
5472,00000233,2018-08-27,CNF,TIK,2944.390000
5473,00000233,2018-08-20,SLC,CCU,3126.080000
5474,00000325,2018-08-7,CAG,SYZ,1816.740000
5475,00000106,2018-08-8,PHL,GRV,3999.870000
5476,00000301,2018-08-9,MNL,DWC,898.700000
5477,00000297,2018-08-5,MIA,DCA,2899.920000
5478,00000323,2018-08-18,FAO,CVS,3208.220000
5479,00000107,2018-08-4,CBM,BAH,3896.890000
5480,00000152,2018-08-14,PRG,FMO,3505.940000
5481,00000109,2018-08-22,NGB,IAD,1349.040000
5482,00000055,2018-08-7,MIA,UIO,1730.430000
5483,00000222,2018-08-26,MNH,GRB,2529.670000
5484,00000294,2018-08-28,LTK,CVS,2523.220000
5485,00000103,2018-08-20,YVR,CUN,3973.400000
5486,00000297,2018-08-4,CRW,FLN,1636.870000
5487,00000325,2018-08-20,CAG,ZRH,3370.780000
5488,00000113,2018-08-12,CVG,TLH,1263.490000
5489,00000323,2018-08-13,HMO,CHC,904.150000
5490,00000087,2018-08-7,QUO,SVO,1229.430000
5491,00000310,2018-08-17,TBS,VPS,3879.240000
5492,00000229,2018-08-7,DAL,BOO,2428.210000
5493,00000301,2018-08-14,LKZ,ITM,1897.150000
5494,00000323,2018-08-12,HND,ITM,3919.770000
5495,00000291,2018-08-15,ESB,NUE,3714.880000
5496,00000109,2018-08-3,MHZ,DLH,556.220000
5497,00000109,2018-08-25,BOD,GVA,1983.480000
5498,00000118,2018-08-19,LTN,CKG,1967.780000
5499,00000233,2018-08-4,SZL,KJA,566.330000
5500,00000114,2018-08-12,GPT,PWM,2322.250000
5501,00000152,2018-08-4,YVR,ERZ,1974.570000
5502,00000320,2018-08-9,MAD,DRS,1937.670000
5503,00000122,2018-08-19,CJJ,TYS,3879.460000
5504,00000116,2018-08-25,BLL,WMI,2417.120000
5505,00000101,2018-08-15,BFI,BRU,3752.720000
5506,00000121,2018-08-19,LED,CBM,625.980000
5507,00000119,2018-08-23,GEG,TOL,1163.180000
5508,00000122,2018-08-18,ROA,LBA,737.930000
5509,00000108,2018-08-4,GUS,CAI,3912.970000
5510,00000325,2018-08-20,CRP,END,1073.270000
5511,00000284,2018-08-18,ORD,WRB,3927.600000
5512,00000310,2018-08-1,UFA,TPA,3548.810000
5513,00000113,2018-08-27,MAD,AKL,2084.390000
5514,00000295,2018-08-12,SFB,XIY,1749.560000
5515,00000117,2018-08-27,IAH,BLR,2971.010000
5516,00000109,2018-08-17,BNA,ICN,2936.760000
5517,00000105,2018-08-4,ORK,NGB,1012.930000
5518,00000113,2018-08-9,MLU,SZL,2940.950000
5519,00000325,2018-08-22,NGO,PIT,3610.220000
5520,00000118,2018-08-7,LED,MDW,558.790000
5521,00000118,2018-08-2,DAM,SJC,1443.430000
5522,00000301,2018-08-6,EXT,SBN,3958.600000
5523,00000116,2018-08-21,AGS,RND,1679.150000
5524,00000319,2018-08-7,KIN,TBS,2422.280000
5525,00000104,2018-08-10,BOO,MLA,3808.460000
5526,00000229,2018-08-20,CGY,SEA,1636.920000
5527,00000115,2018-08-9,BHM,SSC,1745.130000
5528,00000254,2018-08-11,LOS,LTS,596.950000
5529,00000130,2018-08-17,PIA,CRL,567.560000
5530,00000111,2018-08-19,MSQ,LGW,3909.400000
5531,00000229,2018-08-9,ESB,ALG,3081.720000
5532,00000118,2018-08-25,CTA,ORY,1828.390000
5533,00000061,2018-08-12,BOG,BGO,3450.180000
5534,00000229,2018-08-13,CVS,BEL,2091.500000
5535,00000110,2018-08-20,YEG,DEN,1362.080000
